titulo,resumen,autor,fecha,url,sentiment_score,sentiment
Historial de la quindianidad,"<p>Es oportuno hacer un historial del término - concepto quindianidad, como mostrando su evolución, desde una primera postura, que se nos hace es originada en 1966.</p>
<p>El cargo <a href=""https://cronicadelquindio.com/actualidad/novedades/cultura/historial-de-la-quindianidad/"">Historial de la quindianidad</a> apareció primero en <a href=""https://cronicadelquindio.com"">Crónica del Quindio</a>.</p>",Roberto Restrepo,2025-07-03,https://cronicadelquindio.com/actualidad/novedades/cultura/historial-de-la-quindianidad/,0.0,neutral
"No enseñar lo público, culpable de lo que ya se vive","<p>El manejo de Colombia en años es el ejemplo más claro del desorden por esa falta de educación y formación al país de todo lo relacionado con lo público, sus finanzas, impuestos, privilegios, como se reparten y ese no control a los dineros públicos, que hoy  son la fuente principal y culpables de la crisis que se vive.</p>
<p>El cargo <a href=""https://cronicadelquindio.com/opinion/columnistas/no-ensenar-lo-publico-culpable-de-lo-que-ya-se-vive/"">No enseñar lo público, culpable de lo que ya se vive</a> apareció primero en <a href=""https://cronicadelquindio.com"">Crónica del Quindio</a>.</p>",Juan José Orrego López,2025-07-03,https://cronicadelquindio.com/opinion/columnistas/no-ensenar-lo-publico-culpable-de-lo-que-ya-se-vive/,-0.743,negative
Atletas de Imdera se destacaron dentro del Gymnastic Cup,"<p>El Quindío tuvo figuración dentro del International Gymnastics Cup Neón Edition, donde se lograron primeros lugares y otros puestos del top-3 en las modalidades artística y rítmica.</p>
<p>El cargo <a href=""https://cronicadelquindio.com/deporte/atletas-de-imdera-se-destacaron-dentro-del-gymnastic-cup/"">Atletas de Imdera se destacaron dentro del Gymnastic Cup</a> apareció primero en <a href=""https://cronicadelquindio.com"">Crónica del Quindio</a>.</p>",Andrés Felipe Ramos Gámez,2025-07-03,https://cronicadelquindio.com/deporte/atletas-de-imdera-se-destacaron-dentro-del-gymnastic-cup/,0.0,neutral
Ático editorial abre sus puertas a nuevos autores y clásicos en Armenia,"<p>El próximo viernes 4 de julio, funcionará con sello cuyabro oficialmente la editorial Ático Editores, un proyecto que busca abrir camino a las nuevas voces emergentes y a la reedición de clásicos universales de dominio público.</p>
<p>El cargo <a href=""https://cronicadelquindio.com/armenia/atico-editorial-abre-sus-puertas-a-nuevos-autores-y-clasicos-en-armenia/"">Ático editorial abre sus puertas a nuevos autores y clásicos en Armenia</a> apareció primero en <a href=""https://cronicadelquindio.com"">Crónica del Quindio</a>.</p>",José Alejandro Castillo,2025-07-03,https://cronicadelquindio.com/armenia/atico-editorial-abre-sus-puertas-a-nuevos-autores-y-clasicos-en-armenia/,0.0,neutral
Un problema de salud,"<p>Hablar de una situación que parece volverse paisaje, nos encamina a pintar en alto relieve una solución, y en ese camino. Invitar a vivir. </p>
<div class=""woocommerce"">
<div class=""woocommerce-info wc-memberships-restriction-message wc-memberships-message wc-memberships-content-restricted-message"">
				Para acceder a este contenido, debe tener una suscripción <span class=""wc-memberships-products-grant-access""><a href=""https://cronicadelquindio.com/producto/impreso-digital/"">Plan Impreso + Digital</a></span>.		    </div>
</p></div>
<p>El cargo <a href=""https://cronicadelquindio.com/opinion/editorial/un-problema-de-salud/"">Un problema de salud</a> apareció primero en <a href=""https://cronicadelquindio.com"">Crónica del Quindio</a>.</p>",La Crónica del Quindío,2025-07-03,https://cronicadelquindio.com/opinion/editorial/un-problema-de-salud/,0.3612,positive
"Ruta del Abasto, así piensa el nuevo campo colombiano","El segundo día de la Ruta del Abasto revela una revolución agroempresarial silenciosa en el occidente caldense: mujeres al frente de cultivos, ciencia en las fincas y una visión asociativa que cambia el rostro del campo.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/ruta-del-abasto-asi-piensa-el-nuevo-campo-colombiano/,0.0,neutral
¿Usted qué piensa de una licencia por puntos?,"Este modelo no es una invención colombiana. Ya funciona en varios países del mundo, especialmente en Europa, aunque también ha sido implementado en algunos países de América, entre ellos, Argentina, Chile y México.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/usted-que-piensa-de-una-licencia-por-puntos/,0.0516,positive
"Humberto de la Calle Lombana, el narrador","Yo tenía, desde luego, conocimiento del brillo intelectual de este caldense nacido en Manzanares el 14 de julio de 1946. A través de su gran amigo, el exdirector de La Patria Augusto León Restrepo, he conocido muchas de sus realizaciones intelectuales.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/humberto-de-la-calle-lombana-el-narrador/,0.0,neutral
Así cazaban los roedores,"En la medida en que se acerca el 5 de julio la humanidad, envuelta por la telaraña que le han construido las redes, ha dejado de condenar la masacre diaria de palestinos en Gaza.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/asi-cazaban-los-roedores/,0.34,positive
"Brasil-México y Canadá-Colombia, cruces más atractivos en cuartos de la Americup femenina","Canadá, segunda del A, quedó enfrentada ante Colombia tercera del B, luego de vencer por 82-46 a las isleñas este miércoles y Argentina, tercera del A, jugará con Puerto Rico que se quedó con el segundo puesto en el B al imponerse por 75-38 frente a Chile.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/brasil-mexico-y-canada-colombia-cruces-mas-atractivos-en-cuartos-de-la-americup-femenina/,0.0,neutral
El Gobierno alemán inaugura una exposición sobre energías limpias y transición en Colombia,"La exposición cuenta con cinco módulos interactivos que por primera vez llegan a un país latinoamericano y con los que se explica de manera sencilla, entretenida y dinámica cómo el planeta debe girar hacia las energías limpias.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/el-gobierno-aleman-inaugura-una-exposicion-sobre-energias-limpias-y-transicion-en-colombia/,0.0,neutral
"1-0. México derrota a Colombia, que se prepara para la Copa América","Diana Ordóñez marcó el tanto de las mexicanas, que se entrenan para las eliminatorias mundialistas de la Concacaf, que arrancarán a finales del año.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/1-0-mexico-derrota-a-colombia-que-se-prepara-para-la-copa-america/,0.0,neutral
El senador colombiano Miguel Uribe será sometido a una nueva cirugía el jueves,"El senador y precandidato presidencial colombiano Miguel Uribe Turbay será sometido el jueves a nueva cirugía en la Fundación Santa Fe de Bogotá donde está ingresado desde el 7 de junio, día en que fue gravemente herido con dos disparos en la cabeza.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/el-senador-colombiano-miguel-uribe-sera-sometido-a-una-nueva-cirugia-el-jueves/,0.0,neutral
Duque considera que en Colombia hay «una degradación del poder presidencial»,"La oposición colombiana acusa a Petro y a miembros de su Gobierno de polarizar más al país con un discurso ofensivo de cara a las elecciones legislativas y presidenciales que se celebrarán en marzo y mayo de 2026, respectivamente.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/duque-considera-que-en-colombia-hay-una-degradacion-del-poder-presidencial/,0.0,neutral
Carlos Ruiz Massieu deja de ser representante especial del secretario de ONU en Colombia,"La Unidad de Implementación del Acuerdo de Paz agradeció ""el apoyo y acompañamiento"" de Ruiz Massieu ""a la implementación del acuerdo de paz"" que firmaron el Gobierno colombiano y la guerrilla de las FARC en 2016.",Ximena Giraldo,2025-07-03,https://www.eje21.com.co/2025/07/carlos-ruiz-massieu-deja-de-ser-representante-especial-del-secretario-de-onu-en-colombia/,0.0,neutral
Caso Ungrd: Orden de captura para Carlos Ramón González,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt="""" decoding=""async"" fetchpriority=""high"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/06/Carlos-Ramon.png?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Por el caso de corrupción en la Unidad de Gestión del Riesgo. La Fiscalía ya le había imputado 3 delitos.</p>
<p>The post <a href=""https://www.lasillavacia.com/en-vivo/caso-ungrd-orden-de-captura-para-carlos-ramon-gonzalez/"">Caso Ungrd: Orden de captura para Carlos Ramón González</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",La Silla Vacía,2025-07-03,https://www.lasillavacia.com/en-vivo/caso-ungrd-orden-de-captura-para-carlos-ramon-gonzalez/,0.0,neutral
Imprenta Nacional no está lista para producir pasaportes: Cancillería,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt="""" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2024/12/Petro_Presupuesto_2025-1.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>El proceso, que debería comenzar en septiembre, necesitaría ocho meses y medio. Hay dudas sobre la firma del contrato y la transferencia tecnológica.</p>
<p>The post <a href=""https://www.lasillavacia.com/en-vivo/imprenta-nacional-no-esta-lista-para-producir-pasaportes-cancilleria/"">Imprenta Nacional no está lista para producir pasaportes: Cancillería</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",La Silla Vacía,2025-07-03,https://www.lasillavacia.com/en-vivo/imprenta-nacional-no-esta-lista-para-producir-pasaportes-cancilleria/,0.0,neutral
Miguel Uribe entró a una nueva cirugía,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt=""Miguel Uribe"" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=780%2C585&amp;ssl=1 780w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/06/Miguel-UribeT-Detector.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Desde las 7 de la mañana de hoy, según anunció su esposa, María Claudia Tarazona. Uribe lleva 26 días hospitalizado en la Fundación Santa Fe.</p>
<p>The post <a href=""https://www.lasillavacia.com/en-vivo/miguel-uribe-entro-a-una-nueva-cirugia/"">Miguel Uribe entró a una nueva cirugía</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",La Silla Vacía,2025-07-03,https://www.lasillavacia.com/en-vivo/miguel-uribe-entro-a-una-nueva-cirugia/,0.0,neutral
Laura Sarabia renunció a la Cancillería,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt=""Canciller Laura Sarabia, abril de 2025"" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=780%2C585&amp;ssl=1 780w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/04/Laura_Sarabia.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Fue la tercera ministra de esa cartera. Sale en medio de la pelea dentro del gobierno por la licitación de pasaportes.</p>
<p>The post <a href=""https://www.lasillavacia.com/en-vivo/laura-sarabia-renuncio-a-la-cancilleria/"">Laura Sarabia renunció a la Cancillería</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",La Silla Vacía,2025-07-03,https://www.lasillavacia.com/en-vivo/laura-sarabia-renuncio-a-la-cancilleria/,0.0,neutral
Saray Robayo y Emilio Tapia: tambalea el plan del Senado en 2026,"<figure><img width=""1024"" height=""766"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?fit=1024%2C766&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt=""saray-robayo-emilio-tapia-senado-congresista-"" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?w=1252&amp;ssl=1 1252w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=300%2C224&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=1024%2C766&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=768%2C574&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=400%2C299&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=1200%2C897&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=780%2C583&amp;ssl=1 780w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?resize=706%2C528&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/saray-robayo-emilio-tapia-senado-congresista-.jpg?fit=1024%2C766&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Hoy en el podcast, Huevos Revueltos con Política, analizamos lo que está pasando con el poder en el caribe con la congresista y su esposo.</p>
<p>The post <a href=""https://www.lasillavacia.com/podcasts/huevos-revueltos-con-politica/saray-robayo-y-emilio-tapia-tambalea-el-plan-del-senado-en-2026/"">Saray Robayo y Emilio Tapia: tambalea el plan del Senado en 2026</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>","Tatiana Duque, Ever Mejía-Juana Rubio Tovar",2025-07-03,https://www.lasillavacia.com/podcasts/huevos-revueltos-con-politica/saray-robayo-y-emilio-tapia-tambalea-el-plan-del-senado-en-2026/,0.0,neutral
Desayune informado con las noticias de este 3 de julio de 2025,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt="""" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/02/EnVivo.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Hoy abrimos con una historia sobre la apuesta del clan Torres, que muestra que la consulta del Pacto les sirve a las maquinarias.</p>
<p>The post <a href=""https://www.lasillavacia.com/en-vivo/desayune-informado-con-las-noticias-de-este-3-de-julio-de-2025/"">Desayune informado con las noticias de este 3 de julio de 2025</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",La Silla Vacía,2025-07-03,https://www.lasillavacia.com/en-vivo/desayune-informado-con-las-noticias-de-este-3-de-julio-de-2025/,0.0,neutral
Apuesta del clan Torres muestra que la consulta del Pacto les sirve a las maquinarias,"<figure><img width=""1024"" height=""768"" src=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?fit=1024%2C768&amp;ssl=1"" class=""attachment-rss-image-size size-rss-image-size wp-post-image"" alt=""Dolcey Torres y Pedro Flórez"" decoding=""async"" srcset=""https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?w=1200&amp;ssl=1 1200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=300%2C225&amp;ssl=1 300w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=1024%2C768&amp;ssl=1 1024w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=768%2C576&amp;ssl=1 768w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=100%2C75&amp;ssl=1 100w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=800%2C600&amp;ssl=1 800w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=600%2C450&amp;ssl=1 600w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=400%2C300&amp;ssl=1 400w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=200%2C150&amp;ssl=1 200w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=780%2C585&amp;ssl=1 780w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?resize=706%2C530&amp;ssl=1 706w, https://i0.wp.com/www.lasillavacia.com/wp-content/uploads/2025/07/pedro-florez-y-dolcey-torres.jpg?fit=1024%2C768&amp;ssl=1&amp;w=370 370w"" sizes=""(max-width: 34.9rem) calc(100vw - 2rem), (max-width: 53rem) calc(8 * (100vw / 12)), (min-width: 53rem) calc(6 * (100vw / 12)), 100vw"" /></figure>
<p>Tendrán candidato en la consulta del petrismo de octubre. Pero esos votos no llegarían a las elecciones de marzo, donde jugarán en el Partido Liberal.</p>
<p>The post <a href=""https://www.lasillavacia.com/silla-nacional/caso-de-los-torres-muestra-que-la-consulta-del-pacto-les-sirve-a-las-maquinarias/"">Apuesta del clan Torres muestra que la consulta del Pacto les sirve a las maquinarias</a> appeared first on <a href=""https://www.lasillavacia.com"">La Silla Vacía</a>.</p>",Ever Mejía,2025-07-03,https://www.lasillavacia.com/silla-nacional/caso-de-los-torres-muestra-que-la-consulta-del-pacto-les-sirve-a-las-maquinarias/,0.0,neutral
